"SampleID","OrganizationIdentifier","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","HydrologicCondition","HydrologicEvent","SampleCollectionMethodMethodIdentifier","SampleCollectionMethodIdentifierContext","SampleCollectionMethodName","SampleCollectionEquipmentName","ResultDetectionConditionText","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasureMeasureUnitCode","ProviderName","SiteID","OrganizationIdentifier.2","OrganizationFormalName","MonitoringLocationIdentifier.2","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","LatitudeMeasure","LongitudeMeasure","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","Elevation","ElevationUnitCode","ElevationCollectionMethodName","CountryCode","StateCode","CountyCode","Built","WellDepthMeasureValue","WellDepthMeasureUnitCode","WellHoleDepthMeasureValue","WellHoleDepthMeasureUnitCode","ProviderName.2","sampletime"
3586084,"USGS-CO","nwisco.01.97401684","Sample-Routine","Water","Groundwater","1974-06-19 00:00:00","NULL","NULL","USGS-370707107462700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246679,"USGS-CO","USGS Colorado Water Science Center","USGS-370707107462700","NB03300912ACD  R. MALSTEAD","Well","NULL",37.118614,-107.7747854,"Interpolated from MAP.","NAD83","6642","feet","Unknown.","US",8,33,"NULL","NULL","NULL","NULL","NULL","NWIS",1974-06-19
3596768,"USGS-CO","nwisco.01.01702495","Sample-Routine","Water","Groundwater","2017-07-11 00:00:00","National Water Quality Assessment Program (NAWQA)","USGS - Colorado Water Science Center","USEPA-371226107471402","L-1930103 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.85,"µg/L","NWIS",246861,"USGS-CO","USGS Colorado Water Science Center","USEPA-371226107471402","NB03400818CA","Well","NULL",37.2072222,-107.7872222,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","NULL","NULL","NULL","US",8,67,"NULL","NULL","NULL","NULL","NULL","NWIS",2017-07-11
3597196,"USGS-CO","nwisco.01.01702967","Sample-Routine","Water","Groundwater","2017-07-10 00:00:00","National Water Quality Assessment Program (NAWQA)","USGS - Colorado Water Science Center","USEPA-371618107594201","L-1920001 Numerical result and or metadata revised; see NWQL Technical Memorandum 2022.01","Not applicable","Not applicable","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",0.25,"µg/L","NWIS",246862,"USGS-CO","USGS Colorado Water Science Center","USEPA-371618107594201","NB035010019DDB","Well","NULL",37.27166667,-107.995,"Mapping grade GPS unit (handheld accuracy range 12 to 40 ft)","NAD83","NULL","NULL","NULL","US",8,67,"NULL","NULL","NULL","NULL","NULL","NWIS",2017-07-10
3590126,"USGS-CO","nwisco.01.97501814","Sample-Routine","Water","Groundwater","1975-07-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370021108111400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246892,"USGS-CO","USGS Colorado Water Science Center","USGS-370021108111400","NB03201310ABD","Well","NULL",37.00583347,-108.1878548,"Interpolated from MAP.","NAD83","6020","feet","Interpolated from topographic map.","US",8,67,"1930","21","feet","NULL","NULL","NWIS",1975-07-25
3592532,"USGS-CO","nwisco.01.97501819","Sample-Routine","Water","Groundwater","1975-07-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370051108111300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246897,"USGS-CO","USGS Colorado Water Science Center","USGS-370051108111300","NB03201303CBD","Well","NULL",37.01416674,-108.187577,"Interpolated from MAP.","NAD83","6055","feet","Interpolated from topographic map.","US",8,67,"1958","3240","feet","NULL","NULL","NWIS",1975-07-25
3591400,"USGS-CO","nwisco.01.97501821","Sample-Routine","Water","Groundwater","1975-06-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370118107522700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",246904,"USGS-CO","USGS Colorado Water Science Center","USGS-370118107522700","NB03200918BBC","Well","NULL",37.02166879,-107.8747876,"Interpolated from MAP.","NAD83","5983","feet","Interpolated from topographic map.","US",8,67,"1970","53","feet","NULL","NULL","NWIS",1975-06-10
3591633,"USGS-CO","nwisco.01.97501825","Sample-Routine","Water","Groundwater","1975-06-09 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370129107311500","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246911,"USGS-CO","USGS Colorado Water Science Center","USGS-370129107311500","NB03200608DCD","Well","NULL",37.02472687,-107.5214406,"Interpolated from MAP.","NAD83","6285","feet","Interpolated from topographic map.","US",8,67,"1965","100","feet","NULL","NULL","NWIS",1975-06-09
3590601,"USGS-CO","nwisco.01.97501828","Sample-Routine","Water","Groundwater","1975-06-10 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370132107524500","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",246912,"USGS-CO","USGS Colorado Water Science Center","USGS-370132107524500","NB03201012DDC","Well","NULL",37.02555767,-107.8797878,"Interpolated from MAP.","NAD83","6058","feet","Interpolated from topographic map.","US",8,67,"1958","143","feet","NULL","NULL","NWIS",1975-06-10
3592159,"USGS-CO","nwisco.01.97501830","Sample-Routine","Water","Groundwater","1975-06-06 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370148107362100","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",246917,"USGS-CO","USGS Colorado Water Science Center","USGS-370148107362100","NB03200709DAA HOLE 1 LINE 5 PINE RIVER 186","Well","NULL",37.03000387,-107.6064446,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,67,"NULL","21","feet","NULL","NULL","NWIS",1975-06-06
3590718,"USGS-CO","nwisco.01.97501840","Sample-Routine","Water","Groundwater","1975-06-11 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370314107522700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",246936,"USGS-CO","USGS Colorado Water Science Center","USGS-370314107522700","NB03300931CCC","Well","NULL",37.05389109,-107.8747878,"Interpolated from MAP.","NAD83","6055","feet","Interpolated from topographic map.","US",8,67,"1968","201","feet","NULL","NULL","NWIS",1975-06-11
3592017,"USGS-CO","nwisco.01.97501848","Sample-Routine","Water","Groundwater","1975-06-07 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370427107363300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",246960,"USGS-CO","USGS Colorado Water Science Center","USGS-370427107363300","NB03300728DAB DH 1 DRILL LINE 4","Well","NULL",37.07417048,-107.6097784,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,67,"NULL","NULL","NULL","NULL","NULL","NWIS",1975-06-07
3592887,"USGS-CO","nwisco.01.97602703","Sample-Routine","Water","Groundwater","1976-02-03 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370450107530700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246975,"USGS-CO","USGS Colorado Water Science Center","USGS-370450107530700","NB03301025BAA","Well","NULL",37.08055777,-107.8858993,"Interpolated from MAP.","NAD83","6135","feet","Interpolated from topographic map.","US",8,67,"NULL","50","feet","NULL","NULL","NWIS",1976-02-03
3592919,"USGS-CO","nwisco.01.97602705","Sample-Routine","Water","Groundwater","1976-02-03 00:00:00","NULL","NULL","USGS-370508107515900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",246982,"USGS-CO","USGS Colorado Water Science Center","USGS-370508107515900","NB03300919DCB, WILLIAM GRIMES","Well","NULL",37.08555787,-107.8670099,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,67,"NULL","NULL","NULL","NULL","NULL","NWIS",1976-02-03
3590630,"USGS-CO","nwisco.01.97602708","Sample-Routine","Water","Groundwater","1975-11-12 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370534108100200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",246987,"USGS-CO","USGS Colorado Water Science Center","USGS-370534108100200","NB03301220ADB","Well","NULL",37.0927775,-108.1678541,"Interpolated from MAP.","NAD83","6540","feet","Interpolated from topographic map.","US",8,67,"1951","20","feet","NULL","NULL","NWIS",1975-11-12
3594577,"USGS-CO","nwisco.01.98901049","Sample-Routine","Water","Groundwater","1989-03-22 00:00:00","NULL","U.S. Geological Survey-Water Resources Discipline","USGS-370620107442700","NULL","Stable, normal stage","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",2,"µg/L","NWIS",247007,"USGS-CO","USGS Colorado Water Science Center","USGS-370620107442700","NB03300817BDD1","Well","NULL",37.10555859,-107.741451,"Interpolated from MAP.","NAD83","6710","feet","Interpolated from topographic map.","US",8,67,"1956","159","feet","NULL","NULL","NWIS",1989-03-22
3590245,"USGS-CO","nwisco.01.97602713","Sample-Routine","Water","Groundwater","1975-10-01 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370620107442800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247009,"USGS-CO","USGS Colorado Water Science Center","USGS-370620107442800","NB03300817BDD2","Well","NULL",37.10555859,-107.7417288,"Interpolated from MAP.","NAD83","6710","feet","Interpolated from topographic map.","US",8,67,"1963","194","feet","NULL","NULL","NWIS",1975-10-01
3591249,"USGS-CO","nwisco.01.97602714","Sample-Routine","Water","Groundwater","1975-10-01 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370620107443200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247010,"USGS-CO","USGS Colorado Water Science Center","USGS-370620107443200","NB03300817BDD CLAUDE HARMON TESTHOLE","Well","NULL",37.10555859,-107.7428399,"Interpolated from MAP.","NAD83","NULL","NULL","NULL","US",8,67,"NULL","NULL","NULL","NULL","NULL","NWIS",1975-10-01
3591090,"USGS-CO","nwisco.01.97501853","Sample-Routine","Water","Groundwater","1975-05-02 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370625107451000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247014,"USGS-CO","USGS Colorado Water Science Center","USGS-370625107451000","NB03300818ADB","Well","NULL",37.1069474,-107.7533959,"Interpolated from MAP.","NAD83","6695","feet","Interpolated from topographic map.","US",8,67,"1913","68","feet","NULL","NULL","NWIS",1975-05-02
3591310,"USGS-CO","nwisco.01.97602718","Sample-Routine","Water","Groundwater","1975-11-12 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370638108072800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247028,"USGS-CO","USGS Colorado Water Science Center","USGS-370638108072800","NB03301214BBA","Well","NULL",37.1105557,-108.1250745,"Interpolated from MAP.","NAD83","6725","feet","Interpolated from topographic map.","US",8,67,"1962","80","feet","NULL","NULL","NWIS",1975-11-12
3592101,"USGS-CO","nwisco.01.97602720","Sample-Routine","Water","Groundwater","1975-10-30 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370641108074200","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247030,"USGS-CO","USGS Colorado Water Science Center","USGS-370641108074200","NB03301210DDD2","Well","NULL",37.11138898,-108.1289636,"Interpolated from MAP.","NAD83","6725","feet","Interpolated from topographic map.","US",8,67,"1953","82","feet","NULL","NULL","NWIS",1975-10-30
3591783,"USGS-CO","nwisco.01.97602721","Sample-Routine","Water","Groundwater","1975-11-12 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370645108100700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247034,"USGS-CO","USGS Colorado Water Science Center","USGS-370645108100700","NB03301208DCD","Well","NULL",37.1124996,-108.1692431,"Interpolated from MAP.","NAD83","6618","feet","Interpolated from topographic map.","US",8,67,"1967","130","feet","NULL","NULL","NWIS",1975-11-12
3591718,"USGS-CO","nwisco.01.97602722","Sample-Routine","Water","Groundwater","1975-10-30 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370647108073700","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247035,"USGS-CO","USGS Colorado Water Science Center","USGS-370647108073700","NB03301211CCC","Well","NULL",37.11305566,-108.1275747,"Interpolated from MAP.","NAD83","6735","feet","Interpolated from topographic map.","US",8,67,"NULL","80","feet","NULL","NULL","NWIS",1975-10-30
3590041,"USGS-CO","nwisco.01.97501854","Sample-Routine","Water","Groundwater","1975-06-12 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370653107435400","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247039,"USGS-CO","USGS Colorado Water Science Center","USGS-370653107435400","NB03300808DDA","Well","NULL",37.11472535,-107.7322839,"Interpolated from MAP.","NAD83","6690","feet","Interpolated from topographic map.","US",8,67,"1974","200","feet","NULL","NULL","NWIS",1975-06-12
3590214,"USGS-CO","nwisco.01.97602723","Sample-Routine","Water","Groundwater","1975-11-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370703107515600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247045,"USGS-CO","USGS Colorado Water Science Center","USGS-370703107515600","NB03300907DBB","Well","NULL",37.1175024,-107.8661767,"Interpolated from MAP.","NAD83","6460","feet","Interpolated from topographic map.","US",8,67,"1912","80","feet","NULL","NULL","NWIS",1975-11-25
3590890,"USGS-CO","nwisco.01.97602724","Sample-Routine","Water","Groundwater","1975-11-13 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370710108024800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",4,"µg/L","NWIS",247050,"USGS-CO","USGS Colorado Water Science Center","USGS-370710108024800","NB03301109ACC","Well","NULL",37.1194455,-108.0472934,"Interpolated from MAP.","NAD83","7035","feet","Interpolated from topographic map.","US",8,67,"1930","20","feet","NULL","NULL","NWIS",1975-11-13
3591517,"USGS-CO","nwisco.01.97501857","Sample-Routine","Water","Groundwater","1975-03-27 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370722107330300","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247057,"USGS-CO","USGS Colorado Water Science Center","USGS-370722107330300","NB03300712AAD","Well","NULL",37.12278185,-107.5514429,"Interpolated from MAP.","NAD83","6577","feet","Interpolated from topographic map.","US",8,67,"1973","200","feet","NULL","NULL","NWIS",1975-03-27
3592358,"USGS-CO","nwisco.01.97501858","Sample-Routine","Water","Groundwater","1975-08-28 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370728107324600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247060,"USGS-CO","USGS Colorado Water Science Center","USGS-370728107324600","NB03300607BBA","Well","NULL",37.14111514,-107.5467206,"Interpolated from MAP.","NAD83","6630","feet","Interpolated from topographic map.","US",8,67,"1958","80","feet","NULL","NULL","NWIS",1975-08-28
3590274,"USGS-CO","nwisco.01.97602726","Sample-Routine","Water","Groundwater","1975-11-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370730107524000","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247063,"USGS-CO","USGS Colorado Water Science Center","USGS-370730107524000","NB03301012AAB2","Well","NULL",37.12500235,-107.8783993,"Interpolated from MAP.","NAD83","6240","feet","Interpolated from topographic map.","US",8,67,"1918","50","feet","NULL","NULL","NWIS",1975-11-25
3590686,"USGS-CO","nwisco.01.97501859","Sample-Routine","Water","Groundwater","1975-06-11 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370730107533600","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247064,"USGS-CO","USGS Colorado Water Science Center","USGS-370730107533600","NB03301012BBB","Well","NULL",37.12500226,-107.8939552,"Interpolated from MAP.","NAD83","6160","feet","Interpolated from topographic map.","US",8,67,"1970","94","feet","NULL","NULL","NWIS",1975-06-11
3592626,"USGS-CO","nwisco.01.97602727","Sample-Routine","Water","Groundwater","1975-11-25 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370732107523800","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","NULL","As","Dissolved",1,"µg/L","NWIS",247068,"USGS-CO","USGS Colorado Water Science Center","USGS-370732107523800","NB03301012AAB1","Well","NULL",37.1255579,-107.8778437,"Interpolated from MAP.","NAD83","6240","feet","Interpolated from topographic map.","US",8,67,"1969","116","feet","NULL","NULL","NWIS",1975-11-25
3591961,"USGS-CO","nwisco.01.97501863","Sample-Routine","Water","Groundwater","1975-08-23 00:00:00","NULL","Organization other than U.S. Geological Survey","USGS-370750107465900","NULL","Not determined","Routine sample","USGS","USGS","USGS","Unknown","Not Detected","As","Dissolved",0,"µg/L","NWIS",247075,"USGS-CO","USGS Colorado Water Science Center","USGS-370750107465900","NB03300901CBD","Well","NULL",37.13055848,-107.7836745,"Interpolated from MAP.","NAD83","6375","feet","Interpolated from topographic map.","US",8,67,"1945","12","feet","NULL","NULL","NWIS",1975-08-23
